sentence	name	link
 — Невеста-то красивая?	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Первая красавица!	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Блондинка, тоненькая...	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Скажи, пожалуйста!	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 И в это время грохнуло в дверь.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Я хмуро облил себя водой и стал прислушиваться.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Доктор-то купается... — выпевала Аксинья.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Бур... бур...	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Записка вам, доктор, — пискнула Аксинья в скважину.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Протяни в дверь.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Я вылез из корыта, пожимаясь и негодуя на судьбу, и взял из руки Аксиньи сыроватый конвертик.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Ну, дудки.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Я не поеду из корыта.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Я ведь тоже человек, — не очень уверенно сказал я себе и в корыте распечатал записку.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
" ""Уважаемый коллега (большой восклицательный знак)."	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Умол...	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 (зачеркнуто).	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Прошу убедительно приехать срочно.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 У женщины после удара головой кровотечение из полост...	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 (зачеркнуто)... из носа и рта.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Без сознания.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Справиться не могу.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Убедительно прошу.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Лошади отличные.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Пульс плох.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Камфара есть.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
" Доктор (подпись неразборчива)""."	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
" ""Мне в жизни не везет"", — тоскливо подумал я, глядя на жаркие дрова в печке."	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Мужчина записку привез?	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Мужчина.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Сюда пусть войдет.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Он вошел и показался мне древним римлянином вследствие блистательной каски, надетой поверх ушастой шапочки.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Волчья шуба облекала его, и струйка холода ударила в меня.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Почему вы в каске? — спросил я, прикрывая свое недомытое тело простыней.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Пожарный я из Шалометьева.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Там у нас пожарная команда... — ответил римлянин.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Это какой доктор пишет?	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — В гости к нашему агроному приехал.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Молодой врач.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Несчастье у нас, вот уж несчастье.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Какая женщина?	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Невеста конторщикова.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Аксинья за дверью охнула.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 — Что случилось?	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 (Слышно было, как тело Аксиньи прилипло к двери.) — Вчера помолвка была, а после помолвки-то конторщик покатать ее захотел в саночках.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Рысачка запряг, усадил ее, да в ворота.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 А рысачок-то с места как взял, невесту-то мотнуло да лбом об косяк.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Так она и вылетела.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 Такое несчастье, что выразить невозможно...	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
 За конторщиком ходят, чтоб не удавился.	Михаил Булгаков. Вьюга.	http://az.lib.ru/b/bulgakow_m_a/text_02_1926_viyuga.shtml
